id,url,name,type,language,genres,status,runtime,averageRuntime,premiered,ended,officialSite,schedule_time,schedule_days,rating,weight,summary,webChannel_name,webChannel_site,dvd_country,externals_tvrage,externals_thetvdb,externals_imdb,updated
25567,https://www.tvmaze.com/shows/25567/renees-brygga,Renées Brygga,Reality,Swedish,,Running,,58.0,2015-02-18,,https://www.tv4play.se/program/renees-brygga,02:00,['Tuesday'],,14,<p>Renées brygga är ett svenskt underhållningsprogram där Renée Nyberg bjuder in kända och intressanta svenskar som hon är nyfiken på att lära känna mer till en ö i Stockholms skärgård. Det blir förtroliga samtal om livet men också mycket skratt och upptåg. För både Renée och hennes gäster blir det oförglömliga och i många fall oväntade möten.</p>,TV4 Play,,,,292271.0,tt6390430,1704740814
73915,https://www.tvmaze.com/shows/73915/tmz-presents-ufo-revolution,TMZ Presents: UFO Revolution,Documentary,English,,Running,,54.0,2024-01-09,,https://tubitv.com/series/300002259/tmz-presents-ufo-revolution,,,,82,"<p>An in-depth look at the whistleblowers who sparked a UFO revolution, revealing evidence that the government knows much more than they're letting on.</p>",Tubi,https://tubitv.com/,,,444272.0,,1737009929
61399,https://www.tvmaze.com/shows/61399/biografii,Биографии,Talk Show,Russian,"['Comedy', 'Sports']",Running,,80.0,2022-02-07,,https://www.youtube.com/@ploschadka,,['Thursday'],,12,,YouTube,https://www.youtube.com,,,,,1731781557
64306,https://www.tvmaze.com/shows/64306/rasskazy-iz-russkoj-istorii,Рассказы из русской истории,Documentary,Russian,,Running,45.0,49.0,2021-07-01,,https://smotrim.ru/brand/67400,,['Saturday'],,9,,Смотрим,,,,,,1733060357
73945,https://www.tvmaze.com/shows/73945/zhi-xing-wai-zhuan,Zhi Xing Wai Zhuan,Scripted,Chinese,['Drama'],Ended,,10.0,2024-01-10,2024-01-16,https://v.qq.com/x/cover/mzc00200rhrzaoi.html,12:00,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday']",,7,,Tencent QQ,https://v.qq.com/,,,,,1705556616
80885,https://www.tvmaze.com/shows/80885/askip-le-college-se-la-raconte,"ASKIP, le collège se la raconte",Scripted,French,"['Comedy', 'Children']",Running,,13.0,2020-04-11,,https://www.france.tv/enfants/neuf-douze-ans/askip-le-college-se-la-raconte/,06:30,['Friday'],,1,"<p>Between insurmountable complexes, thwarted love affairs, difficulty fitting in or false rumors, a group of twelve schoolchildren tell their stories every day. We go from laughter to tears we help each other and we always find a solution at François Truffaut College!</p>",Okoo,https://www.france.tv/enfants/,,,380020.0,tt13749528,1735734617
72561,https://www.tvmaze.com/shows/72561/frozen-surface,Frozen Surface,Scripted,Chinese,"['Thriller', 'Mystery']",Ended,,45.0,2024-01-10,2024-01-19,https://v.qq.com/x/cover/mzc002009eh8rti.html,18:00,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday']",,13,"<p>Guan Yu, who was a soldier, has a meticulous mind, rigorous style, and extremely hard physical and mental quality. He has solved numerous major and small cases. From a simple and fierce little white criminal policeman, he has grown all the way to a wise and experienced Lanhe County Criminal Police Team Captain. Guan Yu's physical condition went from bad to worse after being promoted to captain of the criminal police. After the 1223 major case, Guan Yu was faced with danger. Under the pressure of time, pressure from superiors, and the loss of relatives and comrades in arms, the black hand of evil is still hidden under the glacier. In the face of this case with many intertwined and implicated cases, can Guan Yu hold high the light of justice and the fire of hope in his hands?</p>",Tencent QQ,https://v.qq.com/,,,441340.0,tt28114791,1705645153
47897,https://www.tvmaze.com/shows/47897/sereza-i-mikrofon-podkast,Сережа и микрофон. Подкаст,Talk Show,Russian,,Running,90.0,105.0,2019-11-20,,https://www.youtube.com/watch?v=n8rG1gnB36k&list=PLopThJywralEJbYkO2QDKtYodAQ6Ba-9j,,['Wednesday'],,16,,YouTube,https://www.youtube.com,,,,,1710355627
62628,https://www.tvmaze.com/shows/62628/criminal-record,Criminal Record,Scripted,English,"['Crime', 'Thriller']",Running,,49.0,2024-01-10,,https://tv.apple.com/us/show/criminal-record/umc.cmc.1sbjeoma6tvxgda6l0h4bb0x3,,['Wednesday'],6.8,98,"<p><b>Criminal Record</b> is a powerful, character-driven thriller set in the heart of contemporary London. An anonymous phone call draws two brilliant detectives into a confrontation over an old murder case – one a young woman in the early stages of her career, the other a well-connected man determined to protect his legacy. The series touches on issues of race, institutional failure, and the quest to find common ground in a polarized Britain.</p>",Apple TV+,https://tv.apple.com/,,,421495.0,tt21088136,1724961202
63598,https://www.tvmaze.com/shows/63598/tmz-no-bs,TMZ No BS,Documentary,English,,Running,,,2022-08-24,,https://tubitv.com/movies/684912/tmz-britney-spears-no-bs,,['Wednesday'],,29,"<p><b>TMZ No BS</b> gives an honest, unfiltered look at some of the biggest names in pop culture, across entertainment, sports, politics and more. Hosted by Harvey Levin, Charles Latibeaudiere and guest TMZ contributors - the episodes will feature never-before-seen stories and fresh reporting that provides an eye-opening look at people who have been widely covered, but never really understood.</p>",Tubi,https://tubitv.com/,,,423635.0,tt21277266,1737892552
65904,https://www.tvmaze.com/shows/65904/break-point,Break Point,Documentary,English,['Sports'],Ended,,48.0,2023-01-13,2024-01-10,https://www.netflix.com/title/81569920,,,,51,<p>Travel alongside some of the world's most talented tennis players as they swing for greatness and Grand Slams through an action-packed season.</p>,Netflix,https://www.netflix.com/,,,428389.0,tt17048442,1710098940
71844,https://www.tvmaze.com/shows/71844/pod-save-the-world,Pod Save the World,Talk Show,,,Running,,77.0,2023-01-04,,https://www.youtube.com/@podsavetheworld,,['Wednesday'],,3,"<p>Like most people, Pod Save America cohost Tommy Vietor thought foreign policy was boring and complicated until he got the education of a lifetime working for President Obama's National Security Council. It was a crash course that taught him two things: anyone can understand these issues, and we all have an obligation to try. That's why he started Pod Save the World—a weekly podcast that breaks down international news and foreign policy developments, but doesn't feel like homework. Each week, he and former deputy national security advisor and co-host Ben Rhodes walk you through the latest developments with a variety of experts and take you behind the scenes of big decisions with the people who were there. Count on hearing stories from the White House Situation Room, funny anecdotes, and maybe a few F bombs along the way.</p>",YouTube,https://www.youtube.com,,,,,1727895790
72294,https://www.tvmaze.com/shows/72294/hello-kitty-super-style,Hello Kitty: Super Style!,Animation,English,,Running,11.0,11.0,2022-12-07,,,,,,40,"<p>In this fun and action-packed series, Hello Kitty stars as the friendliest face in Cherry Town — a small-town hero who will stop at nothing to help a friend in need and get them smiling. Whether she's helping someone overcome a fear, share with a friend, or find the confidence to try something new, Kitty uses sprinkles of kindness, oodles of heart and a dose of bow power!</p>",Amazon Kids+,https://www.amazon.co.uk/ftu/home?ref=d6k_applink_bb_dls&dplnkId=cf2c8abd-2308-47e3-947b-b9f7e981c117,,,428523.0,tt15771940,1712775915
73295,https://www.tvmaze.com/shows/73295/the-trust-a-game-of-greed,The Trust: A Game of Greed,Reality,English,,To Be Determined,,52.0,2024-01-10,,https://www.netflix.com/title/81590663,,['Wednesday'],,71,"<p>In this reality series, strangers compete to share a quarter of a million dollars. Will they split it evenly — or cut each other out to raise their take?</p>",Netflix,https://www.netflix.com/,,,,,1706282078
74041,https://www.tvmaze.com/shows/74041/jules-and-gregs-wild-swim,Jules and Greg's Wild Swim,Documentary,English,,Running,28.0,28.0,2024-01-10,,https://www.bbc.co.uk/programmes/m001v58c,,,,40,"<p>The couple that swims together, stays together. Comics Julie Wilson Nimmo and Greg Hemphill take the plunge at Scotland's breathtaking and beautiful wild swimming spots.</p>",BBC iPlayer,https://www.bbc.co.uk/iplayer,,,444037.0,,1736094877
74440,https://www.tvmaze.com/shows/74440/intern-in-my-heart,Intern in My Heart,Scripted,Thai,"['Drama', 'Romance']",Ended,,49.0,2024-01-10,2024-03-13,https://wetv.vip/th/play/honrgjq1uhtv8gn-%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81%E0%B8%9D%E0%B8%B6%E0%B8%81%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B9%83%E0%B8%AA%20%E0%B9%80%E0%B8%95%E0%B8%B4%E0%B8%A1%E0%B8%AB%E0%B8%B1%E0%B8%A7%E0%B9%83%E0%B8%88%E0%B8%9,,['Wednesday'],,13,"<p>Ray is an intern with a special ability to see the true identity of his boss, Rin, who everybody considers evil. However, he'll do everything to win her heart.</p>",WeTV,https://wetv.vip/,,,440884.0,tt14433660,1726493980
80137,https://www.tvmaze.com/shows/80137/sousou-no-frieren-no-mahou,Sousou no Frieren: ●● no Mahou,Animation,Japanese,['Anime'],Ended,1.0,1.0,2023-10-11,2024-03-24,https://frieren-anime.jp/special/dchara/,,,,4,"<p>Frieren loves collecting peculiar spells, and her ever-growing arsenal of magic contains the perfect spells for many occasions. Whether it be by stealthily removing alcohol from Heiter's drinks or by remedying her own sleep issues, Frieren is sure to brighten her companions' days with her magic.</p>",YouTube,https://www.youtube.com,,,,,1729093159
6441,https://www.tvmaze.com/shows/6441/nfl-films-presents,NFL Films Presents,Sports,English,,Running,30.0,30.0,1999-08-23,,http://www.nfl.com/videos/nfl-films-presents,08:30,['Wednesday'],,76,"<p><b>NFL Films Presents</b> is devoted to producing commercials, television programs, feature films, and documentaries on the National Football League, as well as other unrelated major events and awards shows. It is currently owned by the NFL and produces most of its videotaped content except its live game coverage, which is handled separately by the individual networks.""</p>",,,,,274175.0,tt0211159,1738671381
73363,https://www.tvmaze.com/shows/73363/sengoku-youko,Sengoku Youko,Animation,Japanese,['Anime'],Running,24.0,24.0,2024-01-10,,https://sengoku-youko.com/,00:00,['Wednesday'],,79,"<p>The world is divided into two factions: humans and monsters called katawara. Despite being a katawara, Tama loves humans and vows to protect them from evil, even if it means fighting her own kind. Her brother Jinka, however, hates humans, despite mostly being one. The siblings are joined by a cowardly swordsman named Shinsuke, who wants to learn how to become strong.<br /><br />When the group uncovers a plot to experiment on humans and transform them into monsters, they vow to defeat whoever is behind it... Even if it means battling an entire army of warriors.<br /><br />The people they meet, places they see, and creatures they battle will be legendary!</p>",Crunchyroll,https://www.crunchyroll.com/,,,438151.0,,1735145204
40862,https://www.tvmaze.com/shows/40862/comedy-central-stand-up-featuring,Comedy Central Stand-Up Featuring,Variety,English,['Comedy'],Running,,,2019-01-11,,http://www.cc.com/shows/comedy-central-stand-up-featuring,,['Friday'],,67,"<p>Get your stand-up fix from today's freshest young comedians as Comedy Central introduces you to up-and-coming comics, who are serving up quick hits of their sets.</p>",CC: Studios,,,,358389.0,,1737046363
51169,https://www.tvmaze.com/shows/51169/pbs-space-time,PBS Space Time,Documentary,English,,Running,,15.0,2015-02-11,,https://www.pbs.org/show/pbs-space-time/,12:00,['Monday'],,66,"<p><b>PBS Space Time</b> explores the outer reaches of space, the craziness of astrophysics, the possibilities of sci-fi, and anything else you can think of beyond Planet Earth. Host Matt O'Dowd breaks down the both the basic and incredibly complex sides of space and time.</p>",PBS,,,,320016.0,tt6780976,1738582165
67032,https://www.tvmaze.com/shows/67032/after-the-flood,After the Flood,Scripted,English,"['Drama', 'Thriller', 'Mystery']",Running,,47.0,2024-01-10,,https://www.itv.com/watch/after-the-flood/10a1446,,,6.1,96,"<p><b>After the Flood</b> is set in a town hit by a devastating flood. When an unidentified man is found dead in a lift in an underground car park police assume he became trapped as the waters rose, and as the investigation unfolds PC Joanna Marshall becomes obsessed with discovering what happened to him.</p><p>How did he get in the lift and why does no one know who he is?</p><p>The floods threaten to expose secrets, and fortunes and reputations are at stake. But how far will people go to protect themselves?</p>",ITVX,https://www.itvx.com/,,,440757.0,tt26745417,1731701444
73778,https://www.tvmaze.com/shows/73778/dromkakar-utomlands,Drömkåkar utomlands,Reality,Swedish,,To Be Determined,,45.0,2024-01-10,,https://www.tv4play.se/program/9e5573b08abbda332d28/dromkakar-utomlands,,['Wednesday'],,3,"<p>For two years, we get to follow Swedes who build and renovate the houses they dreamed of, abroad. But the journey to the dream home is not always straight.</p>",TV4 Play,,,,444644.0,,1718874160
74168,https://www.tvmaze.com/shows/74168/the-infomercials-that-sold-us,The Infomercials That Sold Us,Documentary,English,,Running,48.0,48.0,2024-01-10,,,00:00,['Wednesday'],,32,"<p>Legendary comedian Dennis Miller introduces us to the colorful characters who made commercials so much fun. It's a nostalgic and poignant look back at the years when infomercials ruled late-night TV. You'll see revealing interviews with infomercial stars like Tony Robbins, Suzanne Somers, Leeza Gibbons, Kevin Harrington, Brooke Burke, Melissa Rivers, Billy Blanks, and even the Shamwow Guy!</p>",Fox Nation,,,,444554.0,,1705859322
77538,https://www.tvmaze.com/shows/77538/cherans-journey,Cheran's Journey,Scripted,Tamil,,Ended,,,2024-01-11,2024-01-11,https://www.sonyliv.com/shows/cherans-journey-tamil-1700001365,,,,1,"<p>Five equally talented candidates. One vacancy. Having journeyed through trying times in their lives, each of them must prove why they deserve the job. Can they rely on their past to help build their future?</p>",SonyLIV,https://www.sonyliv.com/,,,444687.0,,1717408072
52529,https://www.tvmaze.com/shows/52529/sofa,Sofa,Reality,Norwegian,['Comedy'],Running,,43.0,2021-01-21,,https://play.tv2.no/programmer/underholdning/sofa,,['Thursday'],,26,"<p>In <b>Sofa</b>, we get to be a ""fly on the wall"" with famous and dear people when they share their TV experiences from the sofa of their own living rooms.</p>",TV 2 Play,,,,395640.0,,1739049891
