id,name,season,number,type,airdate,airtime,airstamp,runtime,rating,show_id
2717754,A Roman Mystery and Waterloo's Disappearing Dead,11,4.0,regular,2024-01-02,06:00,2024-01-02T06:00:00+00:00,58.0,9.0,13440
2717755,3000-Year-Old Shoes and Giant Axeheads,11,5.0,regular,2024-01-02,06:00,2024-01-02T06:00:00+00:00,58.0,8.5,13440
2717756,Forgotten Fortresses and Lost Villages,11,6.0,regular,2024-01-02,06:00,2024-01-02T06:00:00+00:00,58.0,8.5,13440
2726109,Set to Make Millions,3,1.0,regular,2024-01-02,06:00,2024-01-02T06:00:00+00:00,28.0,,62020
2726110,Hands Off My Client,3,2.0,regular,2024-01-02,06:00,2024-01-02T06:00:00+00:00,29.0,,62020
2726111,Tough Times in Dubai,3,3.0,regular,2024-01-02,06:00,2024-01-02T06:00:00+00:00,29.0,,62020
2726112,Boardroom Bust-Up,3,4.0,regular,2024-01-02,06:00,2024-01-02T06:00:00+00:00,28.0,,62020
2726113,Every Dirham Counts,3,5.0,regular,2024-01-02,06:00,2024-01-02T06:00:00+00:00,28.0,,62020
2726114,Your Days are Numbered,3,6.0,regular,2024-01-02,06:00,2024-01-02T06:00:00+00:00,28.0,,62020
2726115,Should I Stay or Should I Go?,3,7.0,regular,2024-01-02,06:00,2024-01-02T06:00:00+00:00,28.0,,62020
2726116,Time to Stay Dubai,3,8.0,regular,2024-01-02,06:00,2024-01-02T06:00:00+00:00,28.0,,62020
2730531,#8 Аслан Шукаша – Ваша Маруся,1,8.0,regular,2024-01-02,18:00,2024-01-02T06:00:00+00:00,21.0,,72718
2846398,Two's a Company,1,14.0,regular,2024-01-02,,2024-01-02T06:30:00+00:00,,,76550
2718365,Episode 30,1,30.0,regular,2024-01-02,18:00,2024-01-02T10:00:00+00:00,45.0,,69197
2718366,Episode 31,1,31.0,regular,2024-01-02,18:00,2024-01-02T10:00:00+00:00,45.0,,69197
2732103,47회: 그걸 버리면 어떡해! 어디다 버렸어?,1,47.0,regular,2024-01-02,19:00,2024-01-02T10:00:00+00:00,30.0,,71005
2720279,Episode 17,1,17.0,regular,2024-01-02,18:00,2024-01-02T10:00:00+00:00,45.0,,71084
2725196,Episode 10,1,10.0,regular,2024-01-02,18:00,2024-01-02T10:00:00+00:00,40.0,,73639
2722970,Episode 16,1,16.0,regular,2024-01-02,18:00,2024-01-02T10:00:00+00:00,45.0,,73640
2717145,Episode 15,1,15.0,regular,2024-01-02,19:30,2024-01-02T11:30:00+00:00,45.0,,49504
2717146,Episode 16,1,16.0,regular,2024-01-02,19:30,2024-01-02T11:30:00+00:00,45.0,,49504
2717360,Episode 25,1,25.0,regular,2024-01-02,19:30,2024-01-02T11:30:00+00:00,45.0,,73516
2717361,Episode 26,1,26.0,regular,2024-01-02,19:30,2024-01-02T11:30:00+00:00,45.0,,73516
2729857,Episode 2,1,2.0,regular,2024-01-02,20:50,2024-01-02T11:50:00+00:00,70.0,9.2,72935
2729825,Episode 8965,39,62.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,23.0,7.0,5420
2732604,Afsnit 28,19,28.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,30.0,,8960
2744212,Super Mario RPG,2023,53.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,5.0,,13381
2731094,Every Parody Song,2024,,insignificant_special,2024-01-02,,2024-01-02T12:00:00+00:00,52.0,,13392
2662829,I Plunge to My Death,1,4.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,33.0,7.3,48108
2789996,The Scariest Haunting - Waverly Hills,16,6.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,,,55842
2706432,Серия 25,2,5.0,regular,2024-01-02,00:00,2024-01-02T12:00:00+00:00,25.0,7.5,59454
2711151,Episode 8,3,8.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,67.0,,59587
2711152,Episode 9,3,9.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,77.0,,59587
2722994,Beijo de Quesadilla,4,5.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,60.0,,62911
2756106,Episode 85,2,85.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,159.0,,66819
2725232,Episode 13,1,13.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,45.0,,69747
2725233,Episode 14,1,14.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,45.0,,69747
2717480,Episode 29,1,29.0,regular,2024-01-02,20:00,2024-01-02T12:00:00+00:00,45.0,,69781
2717481,Episode 30,1,30.0,regular,2024-01-02,20:00,2024-01-02T12:00:00+00:00,45.0,,69781
2719141,New Year's gift,1,23.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,2.0,,70010
2893552,Episode 2,2024,2.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,60.0,,72499
2844033,Episode 1,2024,1.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,60.0,,72501
2725449,Episode 7,1,7.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,45.0,,72800
2711917,Episode 25,1,25.0,regular,2024-01-02,20:00,2024-01-02T12:00:00+00:00,45.0,,73376
2711918,Episode 26,1,26.0,regular,2024-01-02,20:00,2024-01-02T12:00:00+00:00,45.0,,73376
2758810,Revitalizing Spirit Pill,1,7.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,9.0,,73611
2844755,Episode 1,2024,1.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,60.0,,76499
2845181,Episode 1,2024,1.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,60.0,,76505
2845891,Episode 1,2024,1.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,120.0,,76517
2873698,48 الحلقة,1,48.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,47.0,,77144
2894286,Episode 2,2024,2.0,regular,2024-01-02,07:00,2024-01-02T12:00:00+00:00,120.0,,77201
2887557,Episode 6,1,6.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,29.0,,77371
3016290,Episódio 2,2024,2.0,regular,2024-01-02,07:00,2024-01-02T12:00:00+00:00,120.0,,79903
3037097,Psychology of a Hero: INDIANA JONES,5,1.0,regular,2024-01-02,,2024-01-02T12:00:00+00:00,20.0,,80412
2740508,Episode 58,5,58.0,regular,2024-01-02,09:00,2024-01-02T13:00:00+00:00,30.0,,42893
2783083,From Lake Maggiore to Lake Como,1,1.0,regular,2024-01-02,00:00,2024-01-02T13:00:00+00:00,44.0,,74975
2783084,From Lake Como to Lake Garda,1,2.0,regular,2024-01-02,00:00,2024-01-02T13:00:00+00:00,44.0,,74975
2833118,Episode 2,2024,2.0,regular,2024-01-02,08:00,2024-01-02T13:00:00+00:00,240.0,,76216
2708127,Episode 25,1,25.0,regular,2024-01-02,21:30,2024-01-02T13:30:00+00:00,45.0,,73206
2896239,Episode 1,2024,1.0,regular,2024-01-02,09:00,2024-01-02T14:00:00+00:00,60.0,,72466
2728788,Ep. #14761,2024,2.0,regular,2024-01-02,,2024-01-02T17:00:00+00:00,35.0,,812
2731551,Who Blamed Their Sex Noises on a Videogame?,3,9.0,regular,2024-01-02,,2024-01-02T17:00:00+00:00,,,63010
2729739,Episode 2,2024,2.0,regular,2024-01-02,12:00,2024-01-02T17:00:00+00:00,240.0,,73192
2723294,The Queen Bee of Hangouts,1,3.0,regular,2024-01-02,,2024-01-02T17:00:00+00:00,43.0,8.5,73660
2844397,Episode 1,2024,1.0,regular,2024-01-02,,2024-01-02T17:00:00+00:00,60.0,,76479
2879353,Episode 1,2024,1.0,regular,2024-01-02,12:00,2024-01-02T17:00:00+00:00,120.0,,77198
2898740,Episode 2,2024,2.0,regular,2024-01-02,12:00,2024-01-02T17:00:00+00:00,300.0,,77453
2831452,Episode 2,2024,2.0,regular,2024-01-02,13:00,2024-01-02T18:00:00+00:00,240.0,,76075
2833327,Episode 2,2024,2.0,regular,2024-01-02,13:00,2024-01-02T18:00:00+00:00,180.0,,76217
2725832,"John Katko, Donna Brazile, Rick Klein, Yolanda Renee King",4,75.0,regular,2024-01-02,13:30,2024-01-02T18:30:00+00:00,60.0,,72930
2689736,Aflevering 6849,34,74.0,regular,2024-01-02,20:00,2024-01-02T19:00:00+00:00,23.0,,2504
2756301,Loděnice,3,41.0,regular,2024-01-02,20:20,2024-01-02T19:20:00+00:00,60.0,,73871
2794046,Episode 1,2024,1.0,regular,2024-01-02,17:00,2024-01-02T22:00:00+00:00,30.0,,75249
2833237,Episode 2,2024,2.0,regular,2024-01-02,17:00,2024-01-02T22:00:00+00:00,120.0,,76220
2794516,Episode 1,2024,1.0,regular,2024-01-02,19:00,2024-01-03T00:00:00+00:00,60.0,,75261
2833027,Episode 2,2024,2.0,regular,2024-01-02,19:00,2024-01-03T00:00:00+00:00,90.0,,76215
2697667,NXT New Year's Evil,18,1.0,regular,2024-01-02,20:00,2024-01-03T01:00:00+00:00,124.0,,2266
2876601,The Mystery of CVE-2023-38606,1,955.0,regular,2024-01-02,20:30,2024-01-03T01:30:00+00:00,60.0,,77052
2732337,Hagefest,5,2.0,regular,2024-01-02,03:00,2024-01-03T02:00:00+00:00,21.0,,54476
2848011,Episode 1,2024,1.0,regular,2024-01-02,23:00,2024-01-03T04:00:00+00:00,60.0,,76581
3045037,Gary Hilton,2,2.0,regular,2024-01-02,00:00,2024-01-03T05:00:00+00:00,44.0,,69960
2719124,Серия 25,3,5.0,regular,2024-01-03,,2024-01-03T00:00:00+00:00,25.0,,59205
2718223,Серия 10,3,10.0,regular,2024-01-03,,2024-01-03T00:00:00+00:00,20.0,,59484
2693701,Серия 5,2,5.0,regular,2024-01-03,,2024-01-03T00:00:00+00:00,,,61191
2730945,Серия 5,1,5.0,regular,2024-01-03,,2024-01-03T00:00:00+00:00,23.0,,73590
2730946,Серия 6,1,6.0,regular,2024-01-03,,2024-01-03T00:00:00+00:00,32.0,,73590
2670578,Episode 337,5,17.0,regular,2024-01-03,10:00,2024-01-03T02:00:00+00:00,10.0,,67532
2697935,Episode 38,1,38.0,regular,2024-01-03,10:00,2024-01-03T02:00:00+00:00,21.0,,68583
2723468,Episode 17,1,17.0,regular,2024-01-03,10:00,2024-01-03T02:00:00+00:00,15.0,,73661
2723469,Episode 18,1,18.0,regular,2024-01-03,10:00,2024-01-03T02:00:00+00:00,15.0,,73661
2672204,Bloodwashed gold,2,10.0,regular,2024-01-03,11:00,2024-01-03T03:00:00+00:00,25.0,,51670
2717318,Episode 6,1,6.0,regular,2024-01-03,,2024-01-03T03:00:00+00:00,24.0,,73514
2825833,Komplisert,7,27.0,regular,2024-01-03,05:00,2024-01-03T04:00:00+00:00,11.0,,55919
2739386,Episode 12,3,12.0,regular,2024-01-03,,2024-01-03T04:00:00+00:00,20.0,,58065
2704647,Episode 43,1,43.0,regular,2024-01-03,,2024-01-03T04:00:00+00:00,,,72226
2734409,Episode 13,1,13.0,regular,2024-01-03,,2024-01-03T04:00:00+00:00,12.0,,73183
2720261,Episode 23,1,23.0,regular,2024-01-03,12:00,2024-01-03T04:00:00+00:00,10.0,,73584
2723331,Episode 15,1,15.0,regular,2024-01-03,12:00,2024-01-03T04:00:00+00:00,10.0,,73642
2726363,Episode 12,1,12.0,regular,2024-01-03,12:00,2024-01-03T04:00:00+00:00,15.0,,73684
2730065,Episode 13,1,13.0,regular,2024-01-03,12:00,2024-01-03T04:00:00+00:00,15.0,,73737
2730066,Episode 14,1,14.0,regular,2024-01-03,12:00,2024-01-03T04:00:00+00:00,15.0,,73737
2783436,Episode 43,2,43.0,regular,2024-01-03,,2024-01-03T04:00:00+00:00,19.0,,74984
2881042,Episode 29,1,29.0,regular,2024-01-03,,2024-01-03T04:00:00+00:00,2.0,,77232
2881643,Episode 7,1,7.0,regular,2024-01-03,,2024-01-03T04:00:00+00:00,3.0,,77324
3044211,Episode 9,1,9.0,regular,2024-01-03,,2024-01-03T04:00:00+00:00,,,80603
2832894,Episode 1,1,1.0,regular,2024-01-03,06:01,2024-01-03T05:01:00+00:00,38.0,,76208
2832897,Episode 2,1,2.0,regular,2024-01-03,06:02,2024-01-03T05:02:00+00:00,29.0,,76208
2832900,Episode 3,1,3.0,regular,2024-01-03,06:03,2024-01-03T05:03:00+00:00,39.0,,76208
2776432,Самоизоляция,15,1.0,regular,2024-01-03,17:35,2024-01-03T05:35:00+00:00,25.0,,26268
2705692,03/01/2024,2024,3.0,regular,2024-01-03,06:00,2024-01-03T06:00:00+00:00,29.0,,793
2846407,Girls Like to Swing,1,15.0,regular,2024-01-03,,2024-01-03T06:30:00+00:00,,,76550
2718367,Episode 32,1,32.0,regular,2024-01-03,18:00,2024-01-03T10:00:00+00:00,45.0,,69197
2718368,Episode 33,1,33.0,regular,2024-01-03,18:00,2024-01-03T10:00:00+00:00,45.0,,69197
2732104,48회: 우리 엄마는 어떤 모습일까..,1,48.0,regular,2024-01-03,19:00,2024-01-03T10:00:00+00:00,30.0,,71005
2732167,111회: 다정이가 찾기 전에 우리가 먼저 찾아 없애야 돼.,1,111.0,regular,2024-01-03,19:00,2024-01-03T10:00:00+00:00,30.0,,71005
2720280,Episode 18,1,18.0,regular,2024-01-03,18:00,2024-01-03T10:00:00+00:00,45.0,,71084
2725197,Episode 11,1,11.0,regular,2024-01-03,18:00,2024-01-03T10:00:00+00:00,40.0,,73639
2725198,Episode 12,1,12.0,regular,2024-01-03,18:00,2024-01-03T10:00:00+00:00,40.0,,73639
2722971,Episode 17,1,17.0,regular,2024-01-03,18:00,2024-01-03T10:00:00+00:00,45.0,,73640
2722972,Episode 18,1,18.0,regular,2024-01-03,18:00,2024-01-03T10:00:00+00:00,45.0,,73640
2736639,Episode 1,1,1.0,regular,2024-01-03,,2024-01-03T10:00:00+00:00,,,73884
2736640,Episode 2,1,2.0,regular,2024-01-03,,2024-01-03T10:00:00+00:00,,,73884
2752812,Folge 1,1,1.0,regular,2024-01-03,,2024-01-03T11:00:00+00:00,45.0,,74281
2752813,Folge 2,1,2.0,regular,2024-01-03,,2024-01-03T11:00:00+00:00,45.0,,74281
2752814,Folge 3,1,3.0,regular,2024-01-03,,2024-01-03T11:00:00+00:00,45.0,,74281
2717147,Episode 17,1,17.0,regular,2024-01-03,19:30,2024-01-03T11:30:00+00:00,45.0,,49504
2717148,Episode 18,1,18.0,regular,2024-01-03,19:30,2024-01-03T11:30:00+00:00,45.0,,49504
2717362,Episode 27,1,27.0,regular,2024-01-03,19:30,2024-01-03T11:30:00+00:00,45.0,,73516
2717363,Episode 28,1,28.0,regular,2024-01-03,19:30,2024-01-03T11:30:00+00:00,45.0,,73516
2729826,Episode 8966,39,63.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,23.0,7.0,5420
2734381,Afsnit 29,19,29.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,30.0,,8960
2722864,Stardom New Year Stars 2024 ~Happy New Year Stardom~,2024,1.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,120.0,,42383
2730508,Episode 143,2024,1.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,27.0,,54834
2664132,"""Beck and Call""",2,6.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,47.0,,61874
2706266,RuPaul's Drag Race Down Under Season 2,2,5.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,34.0,,63914
2708329,Episode 4,8,4.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,,,66305
2739650,Break a Leg,2,3.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,,,66533
2739651,Accident in a Small Corner,2,4.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,,,66533
2756107,Episode 86,2,86.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,159.0,,66819
2732637,EP.40 [EXChange Friend 2],3,22.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,30.0,,68785
2734330,Ghost Hunters Search for Demons in Demonologist,2,1.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,45.0,,68837
2725234,Episode 15,1,15.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,45.0,,69747
2725235,Episode 16,1,16.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,45.0,,69747
2893553,Episode 3,2024,3.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,60.0,,72499
2844038,Episode 2,2024,2.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,60.0,,72501
2719723,The Creator,1,5.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,36.0,,72666
2725450,Episode 8,1,8.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,45.0,,72800
2693099,WELCOME!,1,5.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,31.0,,72902
2693100,Begin and Again,1,6.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,30.0,,72902
2746076,Episode 37,1,37.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,,,72972
2711919,Episode 27,1,27.0,regular,2024-01-03,20:00,2024-01-03T12:00:00+00:00,45.0,,73376
2711920,Episode 28,1,28.0,regular,2024-01-03,20:00,2024-01-03T12:00:00+00:00,45.0,,73376
2844756,Episode 2,2024,2.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,60.0,,76499
2845182,Episode 2,2024,2.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,60.0,,76505
2845892,Episode 2,2024,2.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,120.0,,76517
2873699,49 الحلقة,1,49.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,42.0,,77144
2894287,Episode 3,2024,3.0,regular,2024-01-03,07:00,2024-01-03T12:00:00+00:00,120.0,,77201
3016291,Episódio 3,2024,3.0,regular,2024-01-03,07:00,2024-01-03T12:00:00+00:00,120.0,,79903
3095082,Gilles le Breton and the Knights of Bretonnia,1,71.0,regular,2024-01-03,,2024-01-03T12:00:00+00:00,,,81775
2740509,Episode 59,5,59.0,regular,2024-01-03,09:00,2024-01-03T13:00:00+00:00,30.0,,42893
2833119,Episode 3,2024,3.0,regular,2024-01-03,08:00,2024-01-03T13:00:00+00:00,240.0,,76216
2708128,Episode 26,1,26.0,regular,2024-01-03,21:30,2024-01-03T13:30:00+00:00,45.0,,73206
2896240,Episode 2,2024,2.0,regular,2024-01-03,09:00,2024-01-03T14:00:00+00:00,60.0,,72466
2691741,The Bump 266: The Best of 2023,6,1.0,regular,2024-01-03,10:00,2024-01-03T15:00:00+00:00,30.0,,44660
2973734,Bad Day For A Baddie,1,22.0,regular,2024-01-03,,2024-01-03T16:00:00+00:00,11.0,,78818
2728789,Ep. #14762,2024,3.0,regular,2024-01-03,,2024-01-03T17:00:00+00:00,38.0,,812
2749081,Rainy Day Rainbow Painting,1,11.0,regular,2024-01-03,,2024-01-03T17:00:00+00:00,2.0,,70704
2729740,Episode 3,2024,3.0,regular,2024-01-03,12:00,2024-01-03T17:00:00+00:00,240.0,,73192
2844398,Episode 2,2024,2.0,regular,2024-01-03,,2024-01-03T17:00:00+00:00,60.0,,76479
2879354,Episode 2,2024,2.0,regular,2024-01-03,12:00,2024-01-03T17:00:00+00:00,120.0,,77198
2898741,Episode 3,2024,3.0,regular,2024-01-03,12:00,2024-01-03T17:00:00+00:00,300.0,,77453
3018262,"Reacting to Wild Lions-Cowboys Ending, Says CeeDee is Best WR in NFL | Week 17",1,17.0,regular,2024-01-03,,2024-01-03T17:00:00+00:00,29.0,,79953
3068028,"SqueezeIt, Game Boy, Vine, Hannah Montana",1,6.0,regular,2024-01-03,,2024-01-03T17:00:00+00:00,24.0,,81098
2831453,Episode 3,2024,3.0,regular,2024-01-03,13:00,2024-01-03T18:00:00+00:00,240.0,,76075
2833328,Episode 3,2024,3.0,regular,2024-01-03,13:00,2024-01-03T18:00:00+00:00,180.0,,76217
2725833,"Dr. Anthony Youn, Tony Danza",4,76.0,regular,2024-01-03,13:30,2024-01-03T18:30:00+00:00,60.0,,72930
2689737,Aflevering 6850,34,75.0,regular,2024-01-03,20:00,2024-01-03T19:00:00+00:00,23.0,,2504
2704805,Episode 1,2,1.0,regular,2024-01-03,21:00,2024-01-03T21:00:00+00:00,62.0,8.2,58174
2704806,Episode 2,2,2.0,regular,2024-01-03,21:00,2024-01-03T21:00:00+00:00,58.0,7.8,58174
2704807,Episode 3,2,3.0,regular,2024-01-03,21:00,2024-01-03T21:00:00+00:00,58.0,7.3,58174
2794047,Episode 2,2024,2.0,regular,2024-01-03,17:00,2024-01-03T22:00:00+00:00,30.0,,75249
2833238,Episode 3,2024,3.0,regular,2024-01-03,17:00,2024-01-03T22:00:00+00:00,120.0,,76220
3115331,Behind the Scenes: Emily Axford,21,,insignificant_special,2024-01-03,19:00,2024-01-04T00:00:00+00:00,3.0,,56531
2794517,Episode 2,2024,2.0,regular,2024-01-03,19:00,2024-01-04T00:00:00+00:00,60.0,,75261
2833028,Episode 3,2024,3.0,regular,2024-01-03,19:00,2024-01-04T00:00:00+00:00,90.0,,76215
2688989,Episode 7,4,7.0,regular,2024-01-03,20:00,2024-01-04T01:00:00+00:00,60.0,,70501
2730870,Är vi Beatles i Sveriges humorvärld?,1,1.0,regular,2024-01-03,02:00,2024-01-04T01:00:00+00:00,58.0,,73748
2730871,Jag vill ner i avgrunden,1,2.0,regular,2024-01-03,02:00,2024-01-04T01:00:00+00:00,58.0,,73748
2730873,Nu ska vi prata om män!,1,3.0,regular,2024-01-03,02:00,2024-01-04T01:00:00+00:00,57.0,,73748
2732338,Hacket,5,3.0,regular,2024-01-03,03:00,2024-01-04T02:00:00+00:00,21.0,,54476
2734805,Hollow Eve,1,11.0,regular,2024-01-03,00:00,2024-01-04T04:00:00+00:00,25.0,,73167
2848012,Episode 2,2024,2.0,regular,2024-01-03,23:00,2024-01-04T04:00:00+00:00,60.0,,76581
3045038,Richard Beasley,2,3.0,regular,2024-01-03,00:00,2024-01-04T05:00:00+00:00,45.0,,69960
2719125,Серия 26,3,6.0,regular,2024-01-04,,2024-01-04T00:00:00+00:00,25.0,,59205
2688263,Серия 06,1,6.0,regular,2024-01-04,,2024-01-04T00:00:00+00:00,42.0,,62222
2749974,Серия 114,1,114.0,regular,2024-01-04,,2024-01-04T00:00:00+00:00,15.0,,63746
2733724,Фильм о фильме,1,,insignificant_special,2024-01-04,,2024-01-04T00:00:00+00:00,45.0,,66402
2732678,"#4 – Щенок-разрушитель | Пушной, Мамикс, Крастер, Старый",1,4.0,regular,2024-01-04,12:00,2024-01-04T00:00:00+00:00,32.0,,73396
2720230,Джинн,1,14.0,regular,2024-01-04,,2024-01-04T00:00:00+00:00,3.0,,73605
2720231,Погоня,1,15.0,regular,2024-01-04,,2024-01-04T00:00:00+00:00,3.0,,73605
2580338,Episode 413,6,49.0,regular,2024-01-04,10:00,2024-01-04T02:00:00+00:00,5.0,,54610
2682928,Episode 88,3,36.0,regular,2024-01-04,10:00,2024-01-04T02:00:00+00:00,20.0,6.0,62188
2690836,Episode 47,1,47.0,regular,2024-01-04,10:00,2024-01-04T02:00:00+00:00,10.0,,70888
2679320,Episode 12,1,12.0,regular,2024-01-04,10:00,2024-01-04T02:00:00+00:00,19.0,,72403
2723470,Episode 19,1,19.0,regular,2024-01-04,10:00,2024-01-04T02:00:00+00:00,15.0,,73661
2723471,Episode 20,1,20.0,regular,2024-01-04,10:00,2024-01-04T02:00:00+00:00,15.0,,73661
2693007,Tokyo Joshi Pro Wrestling '24,2024,1.0,regular,2024-01-04,12:00,2024-01-04T03:00:00+00:00,120.0,,49740
2710992,Episode 105,3,13.0,regular,2024-01-04,,2024-01-04T04:00:00+00:00,,,67677
2797893,Episode 111,3,19.0,regular,2024-01-04,,2024-01-04T04:00:00+00:00,,,67677
2797894,Episode 112,3,20.0,regular,2024-01-04,,2024-01-04T04:00:00+00:00,,,67677
2797895,Episode 113,3,21.0,regular,2024-01-04,,2024-01-04T04:00:00+00:00,,,67677
2713015,Li Changshou's one-man team beat up his enemies alone! Can the horse drop crisis be cleverly resolved?,2,5.0,regular,2024-01-04,,2024-01-04T04:00:00+00:00,20.0,,67680
2720262,Episode 24,1,24.0,regular,2024-01-04,12:00,2024-01-04T04:00:00+00:00,10.0,,73584
2723332,Episode 16,1,16.0,regular,2024-01-04,12:00,2024-01-04T04:00:00+00:00,10.0,,73642
2726364,Episode 13,1,13.0,regular,2024-01-04,12:00,2024-01-04T04:00:00+00:00,15.0,,73684
2730068,Episode 15,1,15.0,regular,2024-01-04,12:00,2024-01-04T04:00:00+00:00,15.0,,73737
2730069,Episode 16,1,16.0,regular,2024-01-04,12:00,2024-01-04T04:00:00+00:00,15.0,,73737
2732696,Episode 1,1,1.0,regular,2024-01-04,12:00,2024-01-04T04:00:00+00:00,45.0,,73773
2732697,Episode 2,1,2.0,regular,2024-01-04,12:00,2024-01-04T04:00:00+00:00,45.0,,73773
2732698,Episode 3,1,3.0,regular,2024-01-04,12:00,2024-01-04T04:00:00+00:00,45.0,,73773
2732699,Episode 4,1,4.0,regular,2024-01-04,12:00,2024-01-04T04:00:00+00:00,45.0,,73773
2732700,Episode 5,1,5.0,regular,2024-01-04,12:00,2024-01-04T04:00:00+00:00,45.0,,73773
2732701,Episode 6,1,6.0,regular,2024-01-04,12:00,2024-01-04T04:00:00+00:00,45.0,,73773
2783437,Episode 44,2,44.0,regular,2024-01-04,,2024-01-04T04:00:00+00:00,21.0,,74984
2881043,Episode 30,1,30.0,regular,2024-01-04,,2024-01-04T04:00:00+00:00,2.0,,77232
3044212,Episode 10,1,10.0,regular,2024-01-04,,2024-01-04T04:00:00+00:00,,,80603
3068441,Episode 26,1,26.0,regular,2024-01-04,,2024-01-04T04:00:00+00:00,,,81105
2746209,Kun for bussfolk,7,5.0,regular,2024-01-04,06:00,2024-01-04T05:00:00+00:00,37.0,,38996
2776433,Водяной кот,15,2.0,regular,2024-01-04,17:35,2024-01-04T05:35:00+00:00,25.0,,26268
2705693,04/01/2024,2024,4.0,regular,2024-01-04,06:00,2024-01-04T06:00:00+00:00,29.0,,793
2689124,Episode 12,1,12.0,regular,2024-01-04,06:00,2024-01-04T06:00:00+00:00,25.0,,68615
2734318,System Upgrade,3,1.0,regular,2024-01-04,,2024-01-04T06:30:00+00:00,,,48457
2734319,Insert(new value),3,2.0,regular,2024-01-04,,2024-01-04T06:30:00+00:00,,,48457
2734320,Machine Learning,3,3.0,regular,2024-01-04,,2024-01-04T06:30:00+00:00,,,48457
2734321,Compilation Error,3,4.0,regular,2024-01-04,,2024-01-04T06:30:00+00:00,,,48457
2734322,If/Else,3,5.0,regular,2024-01-04,,2024-01-04T06:30:00+00:00,,,48457
2882019,A night in Girl's hostel,3,4.0,regular,2024-01-04,,2024-01-04T06:30:00+00:00,,,51634
2846408,'Pro Battle' Is On!,1,16.0,regular,2024-01-04,,2024-01-04T06:30:00+00:00,,,76550
2717398,Wrestle Kingdom 18,2024,1.0,regular,2024-01-04,16:30,2024-01-04T07:30:00+00:00,180.0,,24963
2728828,Lakaisukoneenkuljettaja,4,5.0,regular,2024-01-04,,2024-01-04T10:00:00+00:00,36.0,,40867
